16018,Lisa Seeman,137856,employee,149
67323,Bill Hunt,133903,employee,149
273,Adam Jackson,35914,past_investor,149
220,Don Hutchison,1689,past_investor,149
244,Sean Glass,1682,past_investor,149
83,George Zachary,1671,past_investor,149
652,Greg Putnam,143,founder,149
463179,Dan Finkelman,1772845,past_investor,150
780075,PJ Gach Style Editor,1725113,employee,150
4021,Jim Kamnikar,1012254,board_member,150
462339,Derrek Seif,1002712,past_investor,150
463179,Dan Finkelman,1002604,board_member,150
462974,Luke Tuttle,1002594,employee,150
155410,Benjamin Lagemann,844442,past_investor,150
119626,Dave Gillespie,772319,attorney,150
352244,Pamela Springer,772318,board_member,150
54762,Zach Lawrence,455717,past_investor,150
3820,Mike Figliuolo,448861,past_investor,150
1415,Lance White,448860,past_investor,150
217608,Hugh Cathey,448857,board_member,150
1601,Bill Forquer,448856,board_member,150
135854,Alexander Ditty,404835,employee,150
107795,A.J. Brown,188526,employee,150
30736,Ross Youngs,173428,past_investor,150
653,Brian Zuercher,73786,past_investor,150
15105,Ray Shealy,56078,past_investor,150
2169,Vic Thorne,45883,advisor,150
3820,Mike Figliuolo,38528,advisor,150
4021,Jim Kamnikar,2758,founder,150
1601,Bill Forquer,2696,advisor,150
653,Brian Zuercher,144,founder,150
708548,Sean Cervera,1933085,employee,154
400437,Aj Mihalic,1699789,employee,154
748516,Josh Bean,1667851,employee,154
528862,Tal Tsfany,1627298,employee,154
675233,Wynne Brown,1511232,employee,154
67245,Guy Turner,1503306,past_investor,154
671263,Victor Black,1502726,employee,154
63762,Thomas Loverro,1408178,past_investor,154
52031,Wayne Boulais,1357899,past_investor,154
197351,Jumpstart Ventures,1145486,past_investor,154
473777,Michał Śmiałko,1029076,employee,154
346508,Armando Pauker,929270,past_investor,154
403499,Brian Lastovich,872055,employee,154
67331,Ela Madej,699276,founder,154
6289,Mamoon Hamid,600213,board_member,154
255283,Shital Chheda,536111,employee,154
251467,Pawel Niznik,530586,founder,154
252882,Bart Kiszala,530583,founder,154
242204,Magda Walczak,526489,employee,154
89633,Mike Volpe,463154,advisor,154
